23.6743989749506,11,0.0,0.0,0.232096769237992
21.086656079848762,11,0.0,0.0,0.16525582147149512
23.633697008051968,24,0.0,0.0,0.2012395712288332
21.124151569863898,8,0.0,0.0,0.11340813825074106
25.453708530208676,15,0.0,0.0,0.20287599897641406
25.08575942969328,14,0.0,0.0,0.21767792015326617
26.02009151724779,30,0.0,0.0,0.17690410934774664
35.65431211888499,30,0.0,0.0,0.21152674144972677
18.874999802136156,8,0.0,0.0,0.11038620475270519
41.61382385035685,43,0.0,0.0,0.20881441801769746
26.930214068565693,21,0.0,0.0,0.17950434156037862
29.28307364612701,17,0.0,0.0,0.2101058254772626
24.249767631260326,20,0.0,0.0,0.20337353887022477
28.70316816437553,17,0.0,0.0,0.18240144255786497
19.442181513323156,8,0.0,0.0,0.25004697482952265
24.399086828723377,13,0.0,0.0,0.27662873631995943
41.6897192464734,47,0.0,0.0,0.15371457322947224
23.693915169315005,14,0.0,0.0,0.12619248047544446
20.065554700526995,8,0.0,0.0,0.15982985256006757
17.58569774097268,8,0.0,0.0,0.09567567187165554
22.325203495858297,9,0.0,0.0,0.12860049303119597
17.598306388173658,6,0.0,0.0,0.16495867097602754
19.292212287824075,8,0.0,0.0,0.12393086623807853
26.094465295138072,17,0.0,0.0,0.1702503071198439
24.141283660617773,20,0.0,0.0,0.14703467768504427
39.707129491353406,33,0.0,0.0,0.14578881975170122
17.905995413796333,6,0.0,0.0,0.2568662389957635
23.14465158580424,14,0.0,0.0,0.12992977893441515
28.795516983256682,22,0.0,0.0,0.21604083291056086
22.722081382632314,15,0.0,0.0,0.14843965867493053
25.498605927990862,21,0.0,0.0,0.1779515260333421
22.3763253828889,9,0.0,0.0,0.2392220388207612
24.400446410830774,11,0.0,0.0,0.18154639212063758
28.85150612766301,22,0.0,0.0,0.220660049972971
19.48022682820592,15,0.0,0.0,0.17743870721377977
31.924659758736386,27,0.0,0.0,0.1742781183578384
19.88883096062637,8,0.0,0.0,0.16240845929135794
25.380849974362356,17,0.0,0.0,0.1719251187952244
