21.651470264930687,0.0,15,0.0,0.0,0.17267854838098334
20.78460751632083,0.0,12,0.0,0.0,0.1629785181617908
18.97733144957747,0.0,13,0.0,0.0,0.16696311782462706
15.397153260388587,0.0,16,0.0,0.0,0.15170893981444206
22.0426174272914,0.0,13,0.0,0.0,0.23568897260222668
18.21682136382733,0.0,12,0.0,0.0,0.2023392123861543
21.35437248713279,0.0,14,0.0,0.0,0.23583324357153249
16.914413589256583,0.0,12,0.0,0.0,0.13708397532669322
19.68516833775211,0.0,13,0.0,0.0,0.1904467344030635
16.805249516229377,0.0,8,0.0,0.0,0.11364579878366894
17.275617038052587,0.0,17,0.0,0.0,0.161987379226408
21.3679732947945,0.0,14,0.0,0.0,0.17500775965370816
17.626662281458263,0.0,12,0.0,0.0,0.2410763832955786
18.181652132263114,0.0,22,0.0,0.0,0.22520106984894842
20.76539901412907,0.0,15,0.0,0.0,0.15580792975194113
18.899682175934135,0.0,15,0.0,0.0,0.23062862686163338
20.880528868609687,0.0,9,0.0,0.0,0.12502532808126615
20.05369873122254,0.0,11,0.0,0.0,0.16047039983865366
20.422783902731318,0.0,18,0.0,0.0,0.2600293194652623
16.410751274733048,0.0,11,0.0,0.0,0.14540047166385017
21.554316177504372,0.0,13,0.0,0.0,0.20539962911531434
22.16271163311467,0.0,13,0.0,0.0,0.20939571356644937
15.85109073298954,0.0,7,0.0,0.0,0.14993541880320407
18.70012326555006,0.0,10,0.0,0.0,0.18942812076128834
21.948930949479106,0.0,15,0.0,0.0,0.19177598741603077
22.864653109008213,0.0,16,0.0,0.0,0.15641221095214575
21.30496144787903,0.0,10,0.0,0.0,0.2066018483646343
19.717557394619504,0.0,18,0.0,0.0,0.19094813806048638
23.32337633817806,0.0,13,0.0,0.0,0.22271600580833434
21.190859432957946,0.0,10,0.0,0.0,0.1980468096861812
17.45962409722415,0.0,12,0.0,0.0,0.14958139175901622
22.228686605660183,0.0,12,0.0,0.0,0.18995820348743084
16.257061485252056,0.0,17,0.0,0.0,0.21274738267489204
19.234048178455854,0.0,12,0.0,0.0,0.20570786941177707
17.871754215992404,0.0,15,0.0,0.0,0.1722975020552982
19.620767121411337,0.0,12,0.0,0.0,0.2557489715872963
21.768319023822553,0.0,14,0.0,0.0,0.1867115173409879
23.103312777836983,0.0,13,0.0,0.0,0.14035371120989465
15.722002495323249,0.0,10,0.0,0.0,0.12100302090514355
21.15842383600975,0.0,12,0.0,0.0,0.18867530475993732
22.081487640440177,0.0,14,0.0,0.0,0.16272997259313363
21.643599313079907,0.0,16,0.0,0.0,0.24676330358633586
23.783441531477727,0.0,17,0.0,0.0,0.1362789051080972
16.723827199073273,0.0,12,0.0,0.0,0.2318474617238769
